hhid,year,member_id,n_jobs,n_wage_agri,n_wage_nonagri,n_self_agri,n_self_nonagri,worked,n_wage_jobs,longterm_income_rs_member,contract_income_rs_member,has_sec_primary,has_sec_secondary,has_sec_tertiary,daily_income_rs_member,wage_total_income_member
84,2016,2874,1,0,0,1,0,1,0,0,0,0,0,0,0,0
84,2016,2875,1,0,0,1,0,1,0,0,0,0,0,0,0,0
84,2016,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2016,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2016,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2016,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2016,2881,2,0,0,2,0,1,0,0,0,0,0,0,0,0
85,2016,2882,2,0,0,2,0,1,0,0,0,0,0,0,0,0
85,2016,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,2884,1,0,0,1,0,1,0,0,0,0,0,0,0,0
86,2016,2883,1,0,0,1,0,1,0,0,0,0,0,0,0,0
86,2016,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,2889,1,0,1,0,0,1,1,120000,0,1,0,0,0,120000
87,2016,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,2888,1,1,0,0,0,1,1,0,0,1,0,0,15700,15700
87,2016,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2016,2894,1,0,0,1,0,1,0,0,0,0,0,0,0,0
88,2016,2891,1,0,1,0,0,1,1,0,0,0,1,0,150300,150300
88,2016,2892,1,0,0,1,0,1,0,0,0,0,0,0,0,0
88,2016,2893,2,0,0,0,2,1,0,0,0,0,0,0,0,0
90,2016,2901,1,0,0,1,0,1,0,0,0,0,0,0,0,0
90,2016,2902,1,0,0,1,0,1,0,0,0,0,0,0,0,0
91,2016,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2016,2903,1,0,0,1,0,1,0,0,0,0,0,0,0,0
91,2016,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2016,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2016,2904,1,0,0,1,0,1,0,0,0,0,0,0,0,0
91,2016,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2016,2910,1,0,1,0,0,1,1,144000,0,0,1,0,0,144000
93,2016,2912,1,0,0,1,0,1,0,0,0,0,0,0,0,0
93,2016,2911,1,0,0,1,0,1,0,0,0,0,0,0,0,0
93,2016,2913,1,0,0,1,0,1,0,0,0,0,0,0,0,0
93,2016,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2016,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2016,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2016,2915,1,0,0,1,0,1,0,0,0,0,0,0,0,0
94,2016,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2016,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2016,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2016,2920,1,0,1,0,0,1,1,0,0,1,0,0,21000,21000
95,2016,2919,1,0,1,0,0,1,1,102500,0,0,0,1,0,102500
95,2016,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2016,2924,1,0,0,0,1,1,0,0,0,0,0,0,0,0
96,2016,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2016,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2016,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2016,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2016,2931,1,0,1,0,0,1,1,0,0,0,0,0,159600,159600
97,2016,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2016,2928,1,0,1,0,0,1,1,0,0,0,0,0,154800,154800
97,2016,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2016,2929,1,0,0,1,0,1,0,0,0,0,0,0,0,0
97,2016,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2016,2934,2,0,1,1,0,1,1,0,0,0,1,0,78000,78000
98,2016,2935,1,0,0,1,0,1,0,0,0,0,0,0,0,0
98,2016,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2016,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2016,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2016,2939,1,0,0,1,0,1,0,0,0,0,0,0,0,0
99,2016,2940,2,0,0,1,1,1,0,0,0,0,0,0,0,0
99,2016,2938,1,0,0,1,0,1,0,0,0,0,0,0,0,0
100,2016,2943,1,0,0,1,0,1,0,0,0,0,0,0,0,0
100,2016,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2016,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2016,2941,1,0,0,0,1,1,0,0,0,0,0,0,0,0
101,2016,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2016,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2016,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2016,2945,1,0,1,0,0,1,1,0,0,0,1,0,203000,203000
102,2016,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2016,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2016,2950,1,0,1,0,0,1,1,0,0,0,1,0,150000,150000
102,2016,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2016,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2016,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2016,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2016,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2016,2957,2,0,1,1,0,1,1,45500,0,0,0,1,0,45500
103,2016,2954,1,0,0,1,0,1,0,0,0,0,0,0,0,0
103,2016,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2016,2955,1,0,0,1,0,1,0,0,0,0,0,0,0,0
103,2016,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2016,2956,1,0,0,1,0,1,0,0,0,0,0,0,0,0
104,2016,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2016,2961,1,0,0,1,0,1,0,0,0,0,0,0,0,0
104,2016,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2016,2964,1,0,0,1,0,1,0,0,0,0,0,0,0,0
105,2016,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2016,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2016,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2016,2965,1,0,0,1,0,1,0,0,0,0,0,0,0,0
106,2016,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2016,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2016,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2016,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2016,2973,1,0,0,1,0,1,0,0,0,0,0,0,0,0
107,2016,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2016,2972,3,0,2,1,0,1,2,0,0,0,1,0,24400,24400
107,2016,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2016,2974,1,0,0,1,0,1,0,0,0,0,0,0,0,0
108,2016,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2016,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2016,2980,2,0,0,1,1,1,0,0,0,0,0,0,0,0
108,2016,2981,1,0,0,1,0,1,0,0,0,0,0,0,0,0
108,2016,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2016,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2016,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2016,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2016,2984,2,0,0,2,0,1,0,0,0,0,0,0,0,0
109,2016,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2016,2983,2,0,0,1,1,1,0,0,0,0,0,0,0,0
110,2016,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2016,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2016,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2016,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2016,2988,2,0,1,1,0,1,1,0,0,0,1,0,105000,105000
110,2016,2989,1,0,0,1,0,1,0,0,0,0,0,0,0,0
111,2016,2994,1,0,1,0,0,1,1,180000,0,0,1,0,0,180000
111,2016,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2016,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2016,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2016,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2016,3000,1,0,0,1,0,1,0,0,0,0,0,0,0,0
112,2016,2999,2,0,1,1,0,1,1,0,0,0,0,0,24000,24000
112,2016,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2016,3003,1,0,0,1,0,1,0,0,0,0,0,0,0,0
113,2016,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2016,3002,1,0,0,1,0,1,0,0,0,0,0,0,0,0
114,2016,3005,1,0,0,0,1,1,0,0,0,0,0,0,0,0
114,2016,3006,1,0,0,1,0,1,0,0,0,0,0,0,0,0
115,2016,3009,1,0,1,0,0,1,1,0,0,0,1,0,108000,108000
115,2016,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2016,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2016,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2016,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2016,3007,1,0,0,1,0,1,0,0,0,0,0,0,0,0
116,2016,3018,1,0,1,0,0,1,1,0,0,0,1,0,212000,212000
116,2016,3019,1,0,0,1,0,1,0,0,0,0,0,0,0,0
116,2016,3015,1,0,0,1,0,1,0,0,0,0,0,0,0,0
116,2016,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2016,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2016,3013,1,0,0,0,1,1,0,0,0,0,0,0,0,0
116,2016,3016,2,1,0,1,0,1,1,0,0,1,0,0,24000,24000
116,2016,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2016,3022,1,0,0,1,0,1,0,0,0,0,0,0,0,0
117,2016,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2016,3021,1,0,0,1,0,1,0,0,0,0,0,0,0,0
118,2016,3024,1,0,0,1,0,1,0,0,0,0,0,0,0,0
118,2016,3025,1,0,0,1,0,1,0,0,0,0,0,0,0,0
118,2016,3026,1,0,0,1,0,1,0,0,0,0,0,0,0,0
118,2016,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2016,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2016,3029,1,0,0,1,0,1,0,0,0,0,0,0,0,0
119,2016,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2016,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2016,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2016,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2016,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2016,3032,1,0,0,1,0,1,0,0,0,0,0,0,0,0
120,2016,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2016,3031,1,0,0,1,0,1,0,0,0,0,0,0,0,0
120,2016,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2016,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2016,3037,1,0,1,0,0,1,1,0,0,0,0,0,2580,2580
121,2016,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2016,3039,1,0,0,0,1,1,0,0,0,0,0,0,0,0
121,2016,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2016,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2016,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2016,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2016,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2016,3043,1,0,0,1,0,1,0,0,0,0,0,0,0,0
122,2016,3042,2,0,1,1,0,1,1,228000,0,0,0,1,0,228000
123,2016,3045,1,0,1,0,0,1,1,0,0,0,0,0,125500,125500
123,2016,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2016,3046,1,0,0,1,0,1,0,0,0,0,0,0,0,0
124,2016,3047,1,0,1,0,0,1,1,120000,0,0,0,1,0,120000
124,2016,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2016,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2016,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,3050,1,0,0,1,0,1,0,0,0,0,0,0,0,0
125,2016,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,3051,1,0,0,1,0,1,0,0,0,0,0,0,0,0
125,2016,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2016,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2016,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2016,3056,2,1,1,0,0,1,2,0,0,1,1,0,177600,177600
126,2016,3057,1,0,0,1,0,1,0,0,0,0,0,0,0,0
127,2016,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2016,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2016,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2016,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2016,3062,1,0,0,1,0,1,0,0,0,0,0,0,0,0
128,2016,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2016,3065,2,0,0,2,0,1,0,0,0,0,0,0,0,0
128,2016,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2016,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2016,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2016,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2016,3068,2,0,0,2,0,1,0,0,0,0,0,0,0,0
129,2016,3069,2,0,0,2,0,1,0,0,0,0,0,0,0,0
129,2016,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2016,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2016,3074,1,0,0,1,0,1,0,0,0,0,0,0,0,0
130,2016,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2016,3075,1,0,0,1,0,1,0,0,0,0,0,0,0,0
130,2016,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,3081,1,1,0,0,0,1,1,0,0,1,0,0,28500,28500
131,2016,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,3078,1,0,1,0,0,1,1,0,100000,0,1,0,0,100000
131,2016,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016,3089,1,0,1,0,0,1,1,144000,0,0,0,1,0,144000
132,2016,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016,3087,1,0,1,0,0,1,1,156000,0,0,0,1,0,156000
132,2016,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016,3090,1,0,1,0,0,1,1,156000,0,0,0,1,0,156000
133,2016,3093,1,0,0,1,0,1,0,0,0,0,0,0,0,0
133,2016,3092,1,0,0,1,0,1,0,0,0,0,0,0,0,0
133,2016,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2016,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2016,3095,1,0,1,0,0,1,1,0,0,0,1,0,60600,60600
134,2016,3096,1,0,0,1,0,1,0,0,0,0,0,0,0,0
134,2016,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2016,3099,1,0,0,0,1,1,0,0,0,0,0,0,0,0
135,2016,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2016,3102,1,0,0,1,0,1,0,0,0,0,0,0,0,0
136,2016,3101,1,0,1,0,0,1,1,205500,0,0,0,1,0,205500
136,2016,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2016,3105,2,0,0,2,0,1,0,0,0,0,0,0,0,0
137,2016,3104,2,0,2,0,0,1,2,39000,0,0,1,1,42500,81500
137,2016,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2016,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2016,3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2016,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2016,3109,2,0,1,1,0,1,1,0,0,0,1,0,107250,107250
138,2016,3110,1,0,0,1,0,1,0,0,0,0,0,0,0,0
139,2016,3111,1,0,0,1,0,1,0,0,0,0,0,0,0,0
139,2016,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2016,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2016,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,3115,1,0,0,0,1,1,0,0,0,0,0,0,0,0
140,2016,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2016,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2016,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2016,3121,1,0,0,1,0,1,0,0,0,0,0,0,0,0
142,2016,3125,1,0,0,1,0,1,0,0,0,0,0,0,0,0
142,2016,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2016,3124,2,0,1,1,0,1,1,0,0,0,1,0,10500,10500
143,2016,3127,1,1,0,0,0,1,1,0,0,1,0,0,47950,47950
143,2016,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2016,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2016,3126,1,0,1,0,0,1,1,0,0,0,1,0,249600,249600
143,2016,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2016,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2016,3128,1,1,0,0,0,1,1,0,0,1,0,0,28200,28200
144,2016,3133,1,0,0,1,0,1,0,0,0,0,0,0,0,0
144,2016,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2016,3134,1,0,0,1,0,1,0,0,0,0,0,0,0,0
145,2016,3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2016,3141,2,0,2,0,0,1,2,0,0,1,0,1,120000,120000
146,2016,3142,1,0,1,0,0,1,1,0,0,1,0,0,0,0
146,2016,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2016,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2016,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2016,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2016,3147,1,0,0,1,0,1,0,0,0,0,0,0,0,0
147,2016,3146,1,0,0,1,0,1,0,0,0,0,0,0,0,0
147,2016,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2016,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2016,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2016,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2016,3151,1,0,0,1,0,1,0,0,0,0,0,0,0,0
148,2016,3150,1,0,0,1,0,1,0,0,0,0,0,0,0,0
148,2016,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2016,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016,3157,1,0,0,1,0,1,0,0,0,0,0,0,0,0
149,2016,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016,3158,1,0,0,1,0,1,0,0,0,0,0,0,0,0
149,2016,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,3163,1,0,0,1,0,1,0,0,0,0,0,0,0,0
150,2016,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016,3165,1,0,0,1,0,1,0,0,0,0,0,0,0,0
151,2016,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2016,3168,1,0,0,1,0,1,0,0,0,0,0,0,0,0
151,2016,3167,1,0,0,1,0,1,0,0,0,0,0,0,0,0
151,2016,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2016,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2016,3178,2,0,0,2,0,1,0,0,0,0,0,0,0,0
153,2016,3180,1,0,0,1,0,1,0,0,0,0,0,0,0,0
153,2016,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2016,3179,2,0,0,2,0,1,0,0,0,0,0,0,0,0
153,2016,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2016,3186,1,0,0,1,0,1,0,0,0,0,0,0,0,0
154,2016,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2016,3187,1,0,0,1,0,1,0,0,0,0,0,0,0,0
154,2016,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2016,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2016,3182,1,0,0,1,0,1,0,0,0,0,0,0,0,0
154,2016,3184,1,0,0,1,0,1,0,0,0,0,0,0,0,0
154,2016,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2016,3193,1,0,0,1,0,1,0,0,0,0,0,0,0,0
155,2016,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2016,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2016,3188,2,0,0,2,0,1,0,0,0,0,0,0,0,0
155,2016,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2016,3190,1,0,0,1,0,1,0,0,0,0,0,0,0,0
155,2016,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2016,3189,1,0,0,1,0,1,0,0,0,0,0,0,0,0
156,2016,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016,3195,1,0,0,1,0,1,0,0,0,0,0,0,0,0
156,2016,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016,3194,1,0,0,1,0,1,0,0,0,0,0,0,0,0
156,2016,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,3202,1,1,0,0,0,1,1,0,0,1,0,0,42000,42000
157,2016,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2016,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2016,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2016,3207,1,0,0,1,0,1,0,0,0,0,0,0,0,0
158,2016,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2016,3206,1,0,0,1,0,1,0,0,0,0,0,0,0,0
158,2016,3208,2,0,1,1,0,1,1,0,0,0,1,0,46000,46000
158,2016,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2016,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2016,3214,1,0,0,1,0,1,0,0,0,0,0,0,0,0
160,2016,3215,1,0,0,1,0,1,0,0,0,0,0,0,0,0
161,2016,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2016,3219,1,0,1,0,0,1,1,0,0,0,1,0,127800,127800
161,2016,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2016,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2016,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2016,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2016,3217,1,0,0,1,0,1,0,0,0,0,0,0,0,0
163,2016,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2016,3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2016,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2016,3229,1,0,0,1,0,1,0,0,0,0,0,0,0,0
164,2016,3232,1,0,1,0,0,1,1,229400,0,0,0,1,0,229400
164,2016,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2016,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2016,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2016,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
