"lgcode","country","mun_mig_pop_2001","mun_pop_2001","mun_mig_share_2001"
31202,"Singapore",1,42230,0.0000236798484489699
31202,"South Korea",8,42230,0.000189438787591759
31202,"Sri Lanka",1,42230,0.0000236798484489699
31202,"United Arab Emirates",15,42230,0.000355197726734549
31202,"United Kingdom",8,42230,0.000189438787591759
31202,"United States",4,42230,0.0000947193937958797
31203,"Bhutan",2,22650,0.0000883002207505519
31203,"Others",1,22650,0.0000441501103752759
31203,"Saudi Arabia",2,22650,0.0000883002207505519
31204,"Saudi Arabia",4,25675,0.000155793573515093
31205,"Germany",1,31605,0.000031640563202025
31205,"Hong Kong SAR China",1,31605,0.000031640563202025
31205,"Japan",1,31605,0.000031640563202025
31205,"Malaysia",1,31605,0.000031640563202025
31205,"Others",6,31605,0.00018984337921215
31205,"Qatar",3,31605,0.000094921689606075
31205,"Russia",1,31605,0.000031640563202025
31205,"Saudi Arabia",11,31605,0.000348046195222275
31205,"United Arab Emirates",2,31605,0.00006328112640405
31205,"United States",2,31605,0.00006328112640405
31206,"Australia",18,129872,0.00013859800418874
31206,"Bahrain",4,129872,0.0000307995564863866
31206,"Bangladesh",1,129872,0.00000769988912159665
31206,"Bhutan",5,129872,0.0000384994456079832
31206,"China",5,129872,0.0000384994456079832
31206,"France",2,129872,0.0000153997782431933
31206,"Germany",5,129872,0.0000384994456079832
31206,"Hong Kong SAR China",9,129872,0.0000692990020943698
31206,"Japan",8,129872,0.0000615991129727732
31206,"Kuwait",12,129872,0.0000923986694591598
31206,"Malaysia",8,129872,0.0000615991129727732
31206,"Others",25,129872,0.000192497228039916
31206,"Pakistan",6,129872,0.0000461993347295799
31206,"Qatar",33,129872,0.000254096341012689
31206,"Russia",3,129872,0.0000230996673647899
31206,"Saudi Arabia",119,129872,0.000916286805470001
31206,"Singapore",11,129872,0.0000846987803375631
31206,"South Korea",6,129872,0.0000461993347295799
31206,"United Arab Emirates",39,129872,0.000300295675742269
31206,"United Kingdom",18,129872,0.00013859800418874
31206,"United States",62,129872,0.000477393125538992
31207,"Germany",1,24912,0.0000401412973667309
31207,"Malaysia",1,24912,0.0000401412973667309
31207,"Others",2,24912,0.0000802825947334618
31207,"Qatar",6,24912,0.000240847784200385
31207,"Saudi Arabia",12,24912,0.000481695568400771
31207,"United Arab Emirates",3,24912,0.000120423892100193
31208,"China",1,26959,0.0000370933639971809
31208,"Hong Kong SAR China",1,26959,0.0000370933639971809
31208,"Malaysia",1,26959,0.0000370933639971809
31208,"Qatar",1,26959,0.0000370933639971809
31208,"Saudi Arabia",7,26959,0.000259653547980266
31208,"United Arab Emirates",1,26959,0.0000370933639971809
31208,"United States",1,26959,0.0000370933639971809
31209,"Malaysia",4,39846,0.000100386487978718
31209,"Qatar",3,39846,0.0000752898659840386
31209,"Saudi Arabia",6,39846,0.000150579731968077
31209,"United Arab Emirates",1,39846,0.0000250966219946795
31209,"United States",1,39846,0.0000250966219946795
31210,"Japan",1,30677,0.0000325977116406428
31210,"Qatar",1,30677,0.0000325977116406428
31210,"Saudi Arabia",10,30677,0.000325977116406428
31210,"United Arab Emirates",3,30677,0.0000977931349219285
31210,"United States",1,30677,0.0000325977116406428
31301,"Australia",10,51002,0.00019607074232383
31301,"Bahrain",7,51002,0.000137249519626681
31301,"China",3,51002,0.0000588212226971491
31301,"France",1,51002,0.000019607074232383
31301,"Germany",24,51002,0.000470569781577193
31301,"Hong Kong SAR China",24,51002,0.000470569781577193
31301,"Japan",8,51002,0.000156856593859064
31301,"Kuwait",10,51002,0.00019607074232383
31301,"Malaysia",18,51002,0.000352927336182895
31301,"Maldives",1,51002,0.000019607074232383
31301,"Others",24,51002,0.000470569781577193
31301,"Qatar",91,51002,0.00178424375514686
31301,"Saudi Arabia",178,51002,0.00349005921336418
31301,"Singapore",16,51002,0.000313713187718129
31301,"South Korea",13,51002,0.00025489196502098
31301,"United Arab Emirates",31,51002,0.000607819301203874
31301,"United Kingdom",45,51002,0.000882318340457237
31301,"United States",16,51002,0.000313713187718129
31302,"Australia",1,34640,0.0000288683602771363
31302,"Bangladesh",1,34640,0.0000288683602771363
31302,"China",2,34640,0.0000577367205542725
31302,"Germany",2,34640,0.0000577367205542725
31302,"Hong Kong SAR China",1,34640,0.0000288683602771363
31302,"Kuwait",1,34640,0.0000288683602771363
31302,"Malaysia",9,34640,0.000259815242494226
31302,"Others",17,34640,0.000490762124711316
31302,"Qatar",14,34640,0.000404157043879908
31302,"Saudi Arabia",44,34640,0.001270207852194
31302,"South Korea",1,34640,0.0000288683602771363
31302,"United Arab Emirates",19,34640,0.000548498845265589
31302,"United Kingdom",1,34640,0.0000288683602771363
31302,"United States",1,34640,0.0000288683602771363
31303,"Australia",1,21924,0.0000456121145776318
31303,"Germany",2,21924,0.0000912242291552636
31303,"Japan",6,21924,0.000273672687465791
31303,"Kuwait",1,21924,0.0000456121145776318
31303,"Malaysia",1,21924,0.0000456121145776318
31303,"Others",7,21924,0.000319284802043423
31303,"Qatar",12,21924,0.000547345374931582
31303,"Saudi Arabia",21,21924,0.000957854406130268
31303,"Singapore",1,21924,0.0000456121145776318
31303,"United Arab Emirates",9,21924,0.000410509031198686
31303,"United Kingdom",3,21924,0.000136836343732895
31303,"United States",1,21924,0.0000456121145776318
31304,"Australia",99,210593,0.000470101095478007
31304,"Bahrain",26,210593,0.000123460893761901
31304,"Bangladesh",13,210593,0.0000617304468809505
31304,"Bhutan",2,210593,0.00000949699182783853
31304,"China",26,210593,0.000123460893761901
31304,"France",5,210593,0.0000237424795695963
31304,"Germany",124,210593,0.000588813493325989
31304,"Hong Kong SAR China",245,210593,0.00116338149891022
31304,"Japan",114,210593,0.000541328534186796
31304,"Kuwait",36,210593,0.000170945852901094
31304,"Malaysia",112,210593,0.000531831542358958
31304,"Maldives",4,210593,0.0000189939836556771
31304,"Others",228,210593,0.00108265706837359
31304,"Pakistan",6,210593,0.0000284909754835156
31304,"Qatar",341,210593,0.00161923710664647
31304,"Russia",25,210593,0.000118712397847982
31304,"Saudi Arabia",934,210593,0.00443509518360059
31304,"Singapore",67,210593,0.000318149226232591
31304,"South Korea",66,210593,0.000313400730318672
31304,"Sri Lanka",2,210593,0.00000949699182783853
31304,"United Arab Emirates",216,210593,0.00102567511740656
31304,"United Kingdom",189,210593,0.000897465727730741
31304,"United States",217,210593,0.00103042361332048
31305,"Australia",10,58824,0.00016999864001088
31305,"Bahrain",2,58824,0.000033999728002176
31305,"Bangladesh",1,58824,0.000016999864001088
31305,"China",1,58824,0.000016999864001088
31305,"France",2,58824,0.000033999728002176
31305,"Germany",14,58824,0.000237998096015232
31305,"Hong Kong SAR China",3,58824,0.000050999592003264
31305,"Japan",22,58824,0.000373997008023936
31305,"Kuwait",6,58824,0.000101999184006528
31305,"Malaysia",26,58824,0.000441996464028288
31305,"Maldives",2,58824,0.000033999728002176
31305,"Others",30,58824,0.00050999592003264
31305,"Pakistan",4,58824,0.000067999456004352
31305,"Qatar",42,58824,0.000713994288045696
31305,"Russia",10,58824,0.00016999864001088
31305,"Saudi Arabia",149,58824,0.00253297973616211
31305,"Singapore",8,58824,0.000135998912008704
31305,"South Korea",3,58824,0.000050999592003264
31305,"Sri Lanka",1,58824,0.000016999864001088
31305,"United Arab Emirates",41,58824,0.000696994424044608
31305,"United Kingdom",14,58824,0.000237998096015232
31305,"United States",29,58824,0.000492996056031552
31306,"Australia",8,50372,0.000158818391169697
31306,"Bahrain",6,50372,0.000119113793377273
31306,"Bangladesh",2,50372,0.0000397045977924244
31306,"France",2,50372,0.0000397045977924244
31306,"Germany",9,50372,0.00017867069006591
31306,"Hong Kong SAR China",19,50372,0.000377193679028031
31306,"Japan",7,50372,0.000138966092273485
31306,"Kuwait",10,50372,0.000198522988962122
31306,"Malaysia",26,50372,0.000516159771301517
31306,"Maldives",1,50372,0.0000198522988962122
31306,"Others",22,50372,0.000436750575716668
31306,"Pakistan",2,50372,0.0000397045977924244
31306,"Qatar",161,50372,0.00319622012229016
31306,"Russia",4,50372,0.0000794091955848487
31306,"Saudi Arabia",215,50372,0.00426824426268562
31306,"Singapore",8,50372,0.000158818391169697
31306,"South Korea",20,50372,0.000397045977924244
31306,"United Arab Emirates",46,50372,0.00091320574922576
31306,"United Kingdom",21,50372,0.000416898276820456
31306,"United States",26,50372,0.000516159771301517
31307,"Bahrain",10,41344,0.00024187306501548
31307,"Hong Kong SAR China",11,41344,0.000266060371517028
31307,"Japan",9,41344,0.000217685758513932
31307,"Kuwait",6,41344,0.000145123839009288
31307,"Malaysia",13,41344,0.000314434984520124
31307,"Others",16,41344,0.000386996904024768
31307,"Qatar",72,41344,0.00174148606811146
31307,"Saudi Arabia",130,41344,0.00314434984520124
31307,"Singapore",4,41344,0.000096749226006192
31307,"South Korea",1,41344,0.000024187306501548
31307,"United Arab Emirates",14,41344,0.000338622291021672
31307,"United Kingdom",1,41344,0.000024187306501548
31307,"United States",1,41344,0.000024187306501548
40101,"Australia",2,7711,0.000259369731552328
40101,"Germany",1,7711,0.000129684865776164
40101,"Hong Kong SAR China",2,7711,0.000259369731552328
40101,"Japan",1,7711,0.000129684865776164
40101,"Kuwait",1,7711,0.000129684865776164
40101,"Malaysia",1,7711,0.000129684865776164
40101,"Others",5,7711,0.00064842432888082
40101,"Qatar",1,7711,0.000129684865776164
40101,"Saudi Arabia",10,7711,0.00129684865776164
40101,"Singapore",2,7711,0.000259369731552328
40101,"South Korea",3,7711,0.000389054597328492
40101,"Sri Lanka",1,7711,0.000129684865776164
40101,"United Arab Emirates",5,7711,0.00064842432888082
40101,"United States",12,7711,0.00155621838931397
40102,"Australia",2,17737,0.0001127586401308
40102,"Bahrain",8,17737,0.0004510345605232
40102,"Bangladesh",3,17737,0.0001691379601962
40102,"China",1,17737,0.0000563793200654
40102,"Germany",2,17737,0.0001127586401308
40102,"Hong Kong SAR China",4,17737,0.0002255172802616
40102,"Japan",3,17737,0.0001691379601962
40102,"Kuwait",5,17737,0.000281896600327
40102,"Malaysia",6,17737,0.0003382759203924
40102,"Others",14,17737,0.0007893104809156
40102,"Pakistan",1,17737,0.0000563793200654
40102,"Qatar",86,17737,0.0048486215256244
40102,"Saudi Arabia",68,17737,0.0038337937644472
40102,"Singapore",13,17737,0.0007329311608502
40102,"South Korea",2,17737,0.0001127586401308
40102,"United Arab Emirates",31,17737,0.0017477589220274
40102,"United Kingdom",15,17737,0.000845689800981
40102,"United States",10,17737,0.000563793200654
40103,"Australia",1,27415,0.0000364763815429509
40103,"Bahrain",4,27415,0.000145905526171804
40103,"Bangladesh",2,27415,0.0000729527630859019
40103,"Bhutan",2,27415,0.0000729527630859019
40103,"Hong Kong SAR China",12,27415,0.000437716578515411
40103,"Japan",2,27415,0.0000729527630859019
40103,"Kuwait",2,27415,0.0000729527630859019
40103,"Malaysia",3,27415,0.000109429144628853
40103,"Others",9,27415,0.000328287433886558
40103,"Qatar",23,27415,0.000838956775487872
40103,"Saudi Arabia",86,27415,0.00313696881269378
40103,"Singapore",13,27415,0.000474192960058362
40103,"South Korea",1,27415,0.0000364763815429509
40103,"United Arab Emirates",6,27415,0.000218858289257706
40103,"United Kingdom",21,27415,0.00076600401240197
40103,"United States",2,27415,0.0000729527630859019
40104,"Bangladesh",3,13553,0.000221353205932266
40104,"Bhutan",3,13553,0.000221353205932266
40104,"France",2,13553,0.000147568803954844
40104,"Hong Kong SAR China",4,13553,0.000295137607909688
40104,"Japan",1,13553,0.000073784401977422
40104,"Kuwait",7,13553,0.000516490813841954
40104,"Malaysia",6,13553,0.000442706411864532
40104,"Others",3,13553,0.000221353205932266
40104,"Qatar",6,13553,0.000442706411864532
40104,"Saudi Arabia",103,13553,0.00759979340367446
40104,"Singapore",1,13553,0.000073784401977422
40104,"South Korea",1,13553,0.000073784401977422
40104,"United Arab Emirates",16,13553,0.00118055043163875
40105,"Bahrain",1,24337,0.0000410896988125077
40105,"Bangladesh",1,24337,0.0000410896988125077
40105,"China",1,24337,0.0000410896988125077
40105,"Germany",1,24337,0.0000410896988125077
40105,"Hong Kong SAR China",1,24337,0.0000410896988125077
40105,"Kuwait",1,24337,0.0000410896988125077
40105,"Malaysia",3,24337,0.000123269096437523
40105,"Maldives",1,24337,0.0000410896988125077
40105,"Others",4,24337,0.000164358795250031
40105,"Pakistan",1,24337,0.0000410896988125077
40105,"Qatar",9,24337,0.000369807289312569
40105,"Russia",1,24337,0.0000410896988125077
40105,"Saudi Arabia",24,24337,0.000986152771500185
40105,"Singapore",7,24337,0.000287627891687554
40105,"South Korea",3,24337,0.000123269096437523
40105,"Sri Lanka",1,24337,0.0000410896988125077
40105,"United Arab Emirates",8,24337,0.000328717590500062
40105,"United Kingdom",3,24337,0.000123269096437523
40105,"United States",2,24337,0.0000821793976250154
40106,"Australia",1,24885,0.0000401848503114326
40106,"Bangladesh",3,24885,0.000120554550934298
40106,"Germany",4,24885,0.00016073940124573
40106,"Hong Kong SAR China",2,24885,0.0000803697006228652
40106,"Japan",6,24885,0.000241109101868596
40106,"Kuwait",1,24885,0.0000401848503114326
40106,"Malaysia",3,24885,0.000120554550934298
40106,"Others",8,24885,0.000321478802491461
40106,"Qatar",9,24885,0.000361663652802893
40106,"Saudi Arabia",36,24885,0.00144665461121157
40106,"Singapore",1,24885,0.0000401848503114326
40106,"South Korea",10,24885,0.000401848503114326
40106,"United Arab Emirates",3,24885,0.000120554550934298
40106,"United States",2,24885,0.0000803697006228652
40107,"Australia",4,28010,0.000142806140664049
40107,"Bahrain",4,28010,0.000142806140664049
40107,"Bangladesh",3,28010,0.000107104605498036
40107,"China",2,28010,0.0000714030703320243
40107,"France",1,28010,0.0000357015351660121
40107,"Germany",2,28010,0.0000714030703320243
40107,"Hong Kong SAR China",24,28010,0.000856836843984291
40107,"Japan",6,28010,0.000214209210996073
40107,"Kuwait",8,28010,0.000285612281328097
40107,"Malaysia",13,28010,0.000464119957158158
40107,"Maldives",2,28010,0.0000714030703320243
40107,"Others",12,28010,0.000428418421992146
40107,"Qatar",58,28010,0.0020706890396287
40107,"Saudi Arabia",174,28010,0.00621206711888611
40107,"Singapore",9,28010,0.000321313816494109
40107,"South Korea",4,28010,0.000142806140664049
40107,"Sri Lanka",1,28010,0.0000357015351660121
40107,"United Arab Emirates",36,28010,0.00128525526597644
40107,"United Kingdom",11,28010,0.000392716886826134
40107,"United States",4,28010,0.000142806140664049
40108,"Australia",6,42117,0.000142460289194387
40108,"Bahrain",3,42117,0.0000712301445971935
40108,"China",2,42117,0.0000474867630647957
40108,"Germany",3,42117,0.0000712301445971935
40108,"Hong Kong SAR China",11,42117,0.000261177196856376
40108,"Japan",14,42117,0.00033240734145357
40108,"Kuwait",9,42117,0.000213690433791581
40108,"Malaysia",14,42117,0.00033240734145357
40108,"Others",16,42117,0.000379894104518366
40108,"Qatar",104,42117,0.00246931167936938
40108,"Russia",2,42117,0.0000474867630647957
40108,"Saudi Arabia",237,42117,0.00562718142317829
40108,"Singapore",4,42117,0.0000949735261295914
40108,"South Korea",3,42117,0.0000712301445971935
40108,"United Arab Emirates",53,42117,0.00125839922121709
40108,"United Kingdom",40,42117,0.000949735261295914
40108,"United States",28,42117,0.00066481468290714
40109,"Australia",3,44433,0.0000675173857268247
40109,"Bahrain",1,44433,0.0000225057952422749
40109,"Bangladesh",4,44433,0.0000900231809690995
40109,"China",5,44433,0.000112528976211374
40109,"Germany",3,44433,0.0000675173857268247
40109,"Hong Kong SAR China",25,44433,0.000562644881056872
40109,"Japan",6,44433,0.000135034771453649
40109,"Kuwait",4,44433,0.0000900231809690995
40109,"Malaysia",8,44433,0.000180046361938199
40109,"Maldives",1,44433,0.0000225057952422749
40109,"Others",15,44433,0.000337586928634123
40109,"Pakistan",2,44433,0.0000450115904845498
40109,"Qatar",83,44433,0.00186798100510882
40109,"Saudi Arabia",164,44433,0.00369095041973308
40109,"Singapore",9,44433,0.000202552157180474
40109,"South Korea",7,44433,0.000157540566695924
40109,"Sri Lanka",1,44433,0.0000225057952422749
40109,"United Arab Emirates",30,44433,0.000675173857268247
40109,"United Kingdom",37,44433,0.000832714423964171
40109,"United States",20,44433,0.000450115904845498
40110,"Australia",1,31649,0.0000315965749312775
40110,"Bangladesh",1,31649,0.0000315965749312775
40110,"Bhutan",1,31649,0.0000315965749312775
40110,"Germany",1,31649,0.0000315965749312775
40110,"Hong Kong SAR China",6,31649,0.000189579449587665
40110,"Kuwait",9,31649,0.000284369174381497
40110,"Malaysia",16,31649,0.000505545198900439
40110,"Others",4,31649,0.00012638629972511
40110,"Pakistan",1,31649,0.0000315965749312775
40110,"Qatar",40,31649,0.0012638629972511
40110,"Russia",1,31649,0.0000315965749312775
40110,"Saudi Arabia",168,31649,0.00530822458845461
40110,"Singapore",16,31649,0.000505545198900439
40110,"South Korea",1,31649,0.0000315965749312775
40110,"United Arab Emirates",27,31649,0.000853107523144491
40110,"United Kingdom",8,31649,0.00025277259945022
40110,"United States",1,31649,0.0000315965749312775
40111,"Australia",2,25122,0.000079611495900008
40111,"Bangladesh",2,25122,0.000079611495900008
